number,iteration,fitness_function,use_constraint,constraint_handling_method,constraint,particle_speed_limit,population_size,personal_confidence,swarm_confidence,particle_inertia,constraint_r,fitness,optimum,iterations,optimum_reached,iterations_to_opt
60019,1,Shubert function,true,Penalty Method,Constraint 5,19,5,0.5,1.5,0.1,-1.5,0.5980289553004569,1.0,500,false,6
60020,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.0,1.0,0.1,-1.5,0.7948662169704999,1.0,500,false,176
60021,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.5,0.5,0.1,-1.5,0.6803118711616086,1.0,500,false,411
60022,1,Shubert function,true,Penalty Method,Constraint 5,19,5,0.5,1.5,0.5,-1.5,0.6247055031191612,1.0,500,false,4
60023,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.0,1.0,0.5,-1.5,0.6247953757808069,1.0,500,false,9
60024,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.5,0.5,0.5,-1.5,0.9978244196945305,1.0,500,false,498
60025,1,Shubert function,true,Penalty Method,Constraint 5,19,5,0.5,1.5,0.9,-1.5,0.6247953757808069,1.0,500,false,52
60026,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.0,1.0,0.9,-1.5,0.6247953757808069,1.0,500,false,64
60027,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.5,0.5,0.9,-1.5,1.0,1.0,500,true,66
70001,1,Shubert function,true,Penalty Method,Constraint 5,2,5,0.5,1.5,0.1,-2.0,0.6353983970992659,1.0,500,false,4
70002,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.0,1.0,0.1,-2.0,0.6353983970992659,1.0,500,false,4
70003,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.5,0.5,0.1,-2.0,0.6194824777836329,1.0,500,false,0
70004,1,Shubert function,true,Penalty Method,Constraint 5,2,5,0.5,1.5,0.5,-2.0,0.702175185899135,1.0,500,false,58
70005,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.0,1.0,0.5,-2.0,0.6898072002716653,1.0,500,false,216
70006,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.5,0.5,0.5,-2.0,0.6194824777836329,1.0,500,false,0
70007,1,Shubert function,true,Penalty Method,Constraint 5,2,5,0.5,1.5,0.9,-2.0,0.7472681705765748,1.0,500,false,49
70008,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.0,1.0,0.9,-2.0,0.7472681705765748,1.0,500,false,236
70009,1,Shubert function,true,Penalty Method,Constraint 5,2,5,1.5,0.5,0.9,-2.0,0.691322659502697,1.0,500,false,23
70010,1,Shubert function,true,Penalty Method,Constraint 5,10,5,0.5,1.5,0.1,-2.0,0.6696874018015846,1.0,500,false,43
70011,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.0,1.0,0.1,-2.0,0.6585165396823249,1.0,500,false,85
70012,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.5,0.5,0.1,-2.0,0.6542941603085769,1.0,500,false,2
70013,1,Shubert function,true,Penalty Method,Constraint 5,10,5,0.5,1.5,0.5,-2.0,0.7454303908058972,1.0,500,false,27
70014,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.0,1.0,0.5,-2.0,0.7454303908058972,1.0,500,false,411
70015,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.5,0.5,0.5,-2.0,0.6627529397456613,1.0,500,false,263
70016,1,Shubert function,true,Penalty Method,Constraint 5,10,5,0.5,1.5,0.9,-2.0,0.7454303908058972,1.0,500,false,35
70017,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.0,1.0,0.9,-2.0,0.7454303908058972,1.0,500,false,30
70018,1,Shubert function,true,Penalty Method,Constraint 5,10,5,1.5,0.5,0.9,-2.0,0.7472681705765748,1.0,500,false,110
70019,1,Shubert function,true,Penalty Method,Constraint 5,19,5,0.5,1.5,0.1,-2.0,0.7472445372440465,1.0,500,false,11
70020,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.0,1.0,0.1,-2.0,0.7037623140826933,1.0,500,false,13
70021,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.5,0.5,0.1,-2.0,0.6353983970992659,1.0,500,false,4
70022,1,Shubert function,true,Penalty Method,Constraint 5,19,5,0.5,1.5,0.5,-2.0,0.7454303908058972,1.0,500,false,17
70023,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.0,1.0,0.5,-2.0,0.7454303908058972,1.0,500,false,28
70024,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.5,0.5,0.5,-2.0,0.7020886277145174,1.0,500,false,444
70025,1,Shubert function,true,Penalty Method,Constraint 5,19,5,0.5,1.5,0.9,-2.0,0.7454303908058972,1.0,500,false,43
70026,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.0,1.0,0.9,-2.0,0.7454303908058972,1.0,500,false,30
70027,1,Shubert function,true,Penalty Method,Constraint 5,19,5,1.5,0.5,0.9,-2.0,0.7472681705765748,1.0,500,false,282
80001,1,Shubert function,true,Penalty Method,Constraint 10,2,5,0.5,1.5,0.1,-1.0,0.4958287803537552,0.4958287803537552,500,true,38
80002,1,Shubert function,true,Penalty Method,Constraint 10,2,5,1.0,1.0,0.1,-1.0,0.49219699571230147,0.4958287803537552,500,false,21
80003,1,Shubert function,true,Penalty Method,Constraint 10,2,5,1.5,0.5,0.1,-1.0,0.4922912779713224,0.4958287803537552,500,false,26
80004,1,Shubert function,true,Penalty Method,Constraint 10,2,5,0.5,1.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,59
80005,1,Shubert function,true,Penalty Method,Constraint 10,2,5,1.0,1.0,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,17
80006,1,Shubert function,true,Penalty Method,Constraint 10,2,5,1.5,0.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,18
80007,1,Shubert function,true,Penalty Method,Constraint 10,2,5,0.5,1.5,0.9,-1.0,0.4947461121133462,0.4958287803537552,500,false,8
80008,1,Shubert function,true,Penalty Method,Constraint 10,2,5,1.0,1.0,0.9,-1.0,0.4947461121133462,0.4958287803537552,500,false,27
80009,1,Shubert function,true,Penalty Method,Constraint 10,2,5,1.5,0.5,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,41
80010,1,Shubert function,true,Penalty Method,Constraint 10,10,5,0.5,1.5,0.1,-1.0,0.4940362439729505,0.4958287803537552,500,false,8
80011,1,Shubert function,true,Penalty Method,Constraint 10,10,5,1.0,1.0,0.1,-1.0,0.4952449789982965,0.4958287803537552,500,false,9
80012,1,Shubert function,true,Penalty Method,Constraint 10,10,5,1.5,0.5,0.1,-1.0,0.4958287803537552,0.4958287803537552,500,true,292
80013,1,Shubert function,true,Penalty Method,Constraint 10,10,5,0.5,1.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,9
80014,1,Shubert function,true,Penalty Method,Constraint 10,10,5,1.0,1.0,0.5,-1.0,0.4957978890202101,0.4958287803537552,500,false,8
80015,1,Shubert function,true,Penalty Method,Constraint 10,10,5,1.5,0.5,0.5,-1.0,0.4958287803537552,0.4958287803537552,500,true,34
80016,1,Shubert function,true,Penalty Method,Constraint 10,10,5,0.5,1.5,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,49
80017,1,Shubert function,true,Penalty Method,Constraint 10,10,5,1.0,1.0,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,35
80018,1,Shubert function,true,Penalty Method,Constraint 10,10,5,1.5,0.5,0.9,-1.0,0.4958287803537552,0.4958287803537552,500,true,72
80019,1,Shubert function,true,Penalty Method,Constraint 10,19,5,0.5,1.5,0.1,-1.0,0.4952449789982965,0.4958287803537552,500,false,14
80020,1,Shubert function,true,Penalty Method,Constraint 10,19,5,1.0,1.0,0.1,-1.0,0.48708775068297927,0.4958287803537552,500,false,0
80021,1,Shubert function,true,Penalty Method,Constraint 10,19,5,1.5,0.5,0.1,-1.0,0.4958287803537552,0.4958287803537552,500,true,159
