number,iteration,fitness_function,use_constraint,constraint_handling_method,constraint,particle_speed_limit,population_size,personal_confidence,swarm_confidence,particle_inertia,constraint_r,fitness,optimum,iterations,optimum_reached,iterations_to_opt
40007,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-2.0,1.0,1.0,500,true,50
40008,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-2.0,1.0,1.0,500,true,49
40009,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-2.0,1.0,1.0,500,true,82
40010,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-2.0,1.0,1.0,500,true,13
40011,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-2.0,0.9888108392331435,1.0,500,false,31
40012,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-2.0,0.981656504386682,1.0,500,false,6
40013,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-2.0,1.0,1.0,500,true,14
40014,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-2.0,0.9992164682223881,1.0,500,false,13
40015,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-2.0,1.0,1.0,500,true,6
40016,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-2.0,1.0,1.0,500,true,50
40017,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-2.0,1.0,1.0,500,true,49
40018,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-2.0,1.0,1.0,500,true,82
40019,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.1,-2.0,1.0,1.0,500,true,13
40020,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.1,-2.0,0.9888108392331435,1.0,500,false,31
40021,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.1,-2.0,0.981656504386682,1.0,500,false,6
40022,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.5,-2.0,1.0,1.0,500,true,14
40023,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.5,-2.0,0.9992164682223881,1.0,500,false,13
40024,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.5,-2.0,1.0,1.0,500,true,6
40025,1,Shubert function,true,Penalty Method,Constraint 3,13,5,0.5,1.5,0.9,-2.0,1.0,1.0,500,true,50
40026,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.0,1.0,0.9,-2.0,1.0,1.0,500,true,49
40027,1,Shubert function,true,Penalty Method,Constraint 3,13,5,1.5,0.5,0.9,-2.0,1.0,1.0,500,true,82
50001,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.0,0.7472681705765748,1.0,500,false,9
50002,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.0,0.7454335058361579,1.0,500,false,86
50003,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.0,0.7320475521091009,1.0,500,false,408
50004,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.0,0.7472681705765748,1.0,500,false,7
50005,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.0,0.7491165997573589,1.0,500,false,13
50006,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.0,0.7310229940863799,1.0,500,false,26
50007,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.0,0.7472681705765748,1.0,500,false,34
50008,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.0,0.7491165997573589,1.0,500,false,28
50009,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.0,0.7491165997573589,1.0,500,false,180
50010,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.0,0.7472681705765748,1.0,500,false,9
50011,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.0,0.7454335058361579,1.0,500,false,86
50012,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.0,0.7320475521091009,1.0,500,false,408
50013,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.0,0.7472681705765748,1.0,500,false,7
50014,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.0,0.7491165997573589,1.0,500,false,13
50015,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.0,0.7310229940863799,1.0,500,false,26
50016,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.0,0.7472681705765748,1.0,500,false,34
50017,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.0,0.7491165997573589,1.0,500,false,28
50018,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.0,0.7491165997573589,1.0,500,false,180
50019,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.0,0.7472681705765748,1.0,500,false,9
50020,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.0,0.7454335058361579,1.0,500,false,86
50021,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.0,0.7320475521091009,1.0,500,false,408
50022,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.0,0.7472681705765748,1.0,500,false,7
50023,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.0,0.7491165997573589,1.0,500,false,13
50024,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.0,0.7310229940863799,1.0,500,false,26
50025,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.0,0.7472681705765748,1.0,500,false,34
50026,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.0,0.7491165997573589,1.0,500,false,28
50027,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.0,0.7491165997573589,1.0,500,false,180
60001,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.5,0.9737649052329709,1.0,500,false,9
60002,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.5,0.9802668078726487,1.0,500,false,42
60003,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.5,0.9593358798287844,1.0,500,false,4
60004,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.5,1.0,1.0,500,true,10
60005,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.5,1.0,1.0,500,true,14
60006,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.5,1.0,1.0,500,true,47
60007,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.5,1.0,1.0,500,true,26
60008,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.5,1.0,1.0,500,true,14
60009,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.5,1.0,1.0,500,true,56
60010,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.5,0.9737649052329709,1.0,500,false,9
60011,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.5,0.9802668078726487,1.0,500,false,42
60012,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.5,0.9593358798287844,1.0,500,false,4
60013,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.5,1.0,1.0,500,true,10
60014,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.5,1.0,1.0,500,true,14
60015,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.5,1.0,1.0,500,true,47
60016,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.5,1.0,1.0,500,true,26
60017,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.5,1.0,1.0,500,true,14
60018,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.5,1.0,1.0,500,true,56
60019,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-1.5,0.9737649052329709,1.0,500,false,9
60020,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-1.5,0.9802668078726487,1.0,500,false,42
60021,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-1.5,0.9593358798287844,1.0,500,false,4
60022,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-1.5,1.0,1.0,500,true,10
60023,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-1.5,1.0,1.0,500,true,14
60024,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-1.5,1.0,1.0,500,true,47
60025,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-1.5,1.0,1.0,500,true,26
60026,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-1.5,1.0,1.0,500,true,14
60027,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-1.5,1.0,1.0,500,true,56
70001,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-2.0,0.7472681705765748,1.0,500,false,8
70002,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-2.0,0.7415047514701291,1.0,500,false,148
70003,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-2.0,0.7333039317027633,1.0,500,false,1
70004,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-2.0,0.7472681705765748,1.0,500,false,12
70005,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-2.0,0.7472681705765748,1.0,500,false,8
70006,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-2.0,0.7472681705765748,1.0,500,false,9
70007,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-2.0,0.7472681705765748,1.0,500,false,16
70008,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-2.0,0.7472681705765748,1.0,500,false,15
70009,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-2.0,0.7472681705765748,1.0,500,false,15
70010,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.1,-2.0,0.7472681705765748,1.0,500,false,8
70011,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.1,-2.0,0.7415047514701291,1.0,500,false,148
70012,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.1,-2.0,0.7333039317027633,1.0,500,false,1
70013,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.5,-2.0,0.7472681705765748,1.0,500,false,12
70014,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.5,-2.0,0.7472681705765748,1.0,500,false,8
70015,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.5,-2.0,0.7472681705765748,1.0,500,false,9
70016,1,Shubert function,true,Penalty Method,Constraint 5,13,5,0.5,1.5,0.9,-2.0,0.7472681705765748,1.0,500,false,16
70017,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.0,1.0,0.9,-2.0,0.7472681705765748,1.0,500,false,15
70018,1,Shubert function,true,Penalty Method,Constraint 5,13,5,1.5,0.5,0.9,-2.0,0.7472681705765748,1.0,500,false,15
